gene	I_gain	II_gain	III_gain	IV_gain	I_gain_ratio	II_gain_ratio	III_gain_ratio	IV_gain_ratio
THY1	0	3	0	2	0.0000 	3.4884 	0.0000 	3.5088 
PVRL1	0	4	0	2	0.0000 	4.6512 	0.0000 	3.5088 
TRIM29	0	3	0	2	0.0000 	3.4884 	0.0000 	3.5088 
OAF	0	3	0	2	0.0000 	3.4884 	0.0000 	3.5088 
POU2F3	0	3	0	2	0.0000 	3.4884 	0.0000 	3.5088 
RP11-778O17.4	0	3	0	2	0.0000 	3.4884 	0.0000 	3.5088 
TMEM136	0	3	0	2	0.0000 	3.4884 	0.0000 	3.5088 
ARHGEF12	0	3	0	2	0.0000 	3.4884 	0.0000 	3.5088 
GRIK4	0	3	0	2	0.0000 	3.4884 	0.0000 	3.5088 
TBCEL	0	3	0	2	0.0000 	3.4884 	0.0000 	3.5088 
TECTA	0	3	0	2	0.0000 	3.4884 	0.0000 	3.5088 
SC5D	1	3	0	2	1.1628 	3.4884 	0.0000 	3.5088 
SORL1	1	3	0	2	1.1628 	3.4884 	0.0000 	3.5088 
MIR100HG	1	3	0	2	1.1628 	3.4884 	0.0000 	3.5088 
MIR125B1	1	3	0	2	1.1628 	3.4884 	0.0000 	3.5088 
BLID	1	3	0	2	1.1628 	3.4884 	0.0000 	3.5088 
MIRLET7A2	1	3	0	2	1.1628 	3.4884 	0.0000 	3.5088 
MIR100	1	3	0	2	1.1628 	3.4884 	0.0000 	3.5088 
UBASH3B	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
CRTAM	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
C11orf63	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
BSX	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
LOC341056	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
HSPA8	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
CLMP	2	3	0	1	2.3256 	3.4884 	0.0000 	1.7544 
MIR4493	2	3	0	1	2.3256 	3.4884 	0.0000 	1.7544 
GRAMD1B	2	3	0	1	2.3256 	3.4884 	0.0000 	1.7544 
SCN3B	2	3	0	1	2.3256 	3.4884 	0.0000 	1.7544 
ZNF202	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
OR6X1	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
OR6M1	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
TMEM225	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
OR8D4	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
OR4D5	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
OR6T1	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
OR10S1	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
OR10G4	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
OR10G9	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
OR10G8	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
OR10G7	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
VWA5A	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
OR8G2	0	3	0	1	0.0000 	3.4884 	0.0000 	1.7544 
OR8G1	0	3	0	1	0.0000 	3.4884 	0.0000 	1.7544 
OR8G5	0	3	0	1	0.0000 	3.4884 	0.0000 	1.7544 
OR8D1	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
OR8D2	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
OR8B2	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
OR8B3	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
OR8B4	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
OR8B8	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
OR8B12	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
OR8A1	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
PANX3	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
TBRG1	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
SIAE	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
SPA17	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
NRGN	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
VSIG2	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
ESAM	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
MSANTD2	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
RP11-677M14.7	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
ROBO3	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
ROBO4	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
HEPACAM	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
HEPN1	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
CCDC15	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
SLC37A2	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
TMEM218	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
PKNOX2	0	4	0	1	0.0000 	4.6512 	0.0000 	1.7544 
FEZ1	0	3	0	1	0.0000 	3.4884 	0.0000 	1.7544 
EI24	0	3	0	1	0.0000 	3.4884 	0.0000 	1.7544 
STT3A	0	3	0	1	0.0000 	3.4884 	0.0000 	1.7544 
CHEK1	0	3	0	1	0.0000 	3.4884 	0.0000 	1.7544 
ACRV1	0	3	0	1	0.0000 	3.4884 	0.0000 	1.7544 
PATE1	0	3	0	1	0.0000 	3.4884 	0.0000 	1.7544 
PATE2	0	3	0	1	0.0000 	3.4884 	0.0000 	1.7544 
PATE3	0	3	0	1	0.0000 	3.4884 	0.0000 	1.7544 
PATE4	0	3	0	1	0.0000 	3.4884 	0.0000 	1.7544 
HYLS1	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
PUS3	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
DDX25	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
CDON	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
RPUSD4	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
FAM118B	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
SRPR	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
FOXRED1	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
TIRAP	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
DCPS	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
ST3GAL4-AS1	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
ST3GAL4	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
KIRREL3	1	3	1	1	1.1628 	3.4884 	1.7241 	1.7544 
KIRREL3-AS2	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
MIR3167	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
KIRREL3-AS3	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
ETS1	1	3	1	1	1.1628 	3.4884 	1.7241 	1.7544 
MIR6090	1	3	1	1	1.1628 	3.4884 	1.7241 	1.7544 
FLI1	1	3	1	1	1.1628 	3.4884 	1.7241 	1.7544 
SENCR	1	3	1	1	1.1628 	3.4884 	1.7241 	1.7544 
KCNJ1	1	3	1	1	1.1628 	3.4884 	1.7241 	1.7544 
KCNJ5	1	3	1	1	1.1628 	3.4884 	1.7241 	1.7544 
C11orf45	1	3	1	1	1.1628 	3.4884 	1.7241 	1.7544 
TP53AIP1	1	3	1	1	1.1628 	3.4884 	1.7241 	1.7544 
ARHGAP32	1	4	1	1	1.1628 	4.6512 	1.7241 	1.7544 
BARX2	1	4	1	1	1.1628 	4.6512 	1.7241 	1.7544 
TMEM45B	1	4	1	1	1.1628 	4.6512 	1.7241 	1.7544 
NFRKB	1	4	0	1	1.1628 	4.6512 	0.0000 	1.7544 
PRDM10	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
LINC00167	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
APLP2	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
ST14	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
ZBTB44	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
ADAMTS8	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
ADAMTS15	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
C11orf44	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
MIR8052	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
SNX19	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
NTM	1	4	0	1	1.1628 	4.6512 	0.0000 	1.7544 
AP003025.2	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
NTM-IT	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
OPCML	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
SPATA19	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
MIR4697HG	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
MIR4697	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
IGSF9B	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
JAM3	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
RP11-713P17.3	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
NCAPD3	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
VPS26B	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
THYN1	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
ACAD8	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
B3GAT1	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
GLB1L2	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
GLB1L3	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
LOC283177	1	3	0	1	1.1628 	3.4884 	0.0000 	1.7544 
B4GALNT3	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
CCDC77	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
FAM138D	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
IQSEC3	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
KDM5A	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
LOC100288778	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
NINJ2	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
RP11-598F7.4	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
SLC6A12	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
SLC6A13	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
WNK1	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
RAD52	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
ERC1	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
ADIPOR2	2	2	1	1	2.3256 	2.3256 	1.7241 	1.7544 
FBXL14	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
LINC00942	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
MIR3649	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
WNT5B	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
CACNA2D4	2	2	1	1	2.3256 	2.3256 	1.7241 	1.7544 
LRTM2	2	2	1	1	2.3256 	2.3256 	1.7241 	1.7544 
LINC00940	2	2	1	1	2.3256 	2.3256 	1.7241 	1.7544 
DCP1B	2	2	1	1	2.3256 	2.3256 	1.7241 	1.7544 
CACNA1C	1	2	1	2	1.1628 	2.3256 	1.7241 	3.5088 
CACNA1C-AS4	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
CACNA1C-IT3	1	2	1	2	1.1628 	2.3256 	1.7241 	3.5088 
CACNA1C-AS1	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
RP11-885B4.2	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
FKBP4	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
ITFG2	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
NRIP2	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
LOC100507424	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
FOXM1	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
RHNO1	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
TULP3	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
TEAD4	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
TSPAN9	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
PRMT8	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
EFCAB4B	1	2	1	1	1.1628 	2.3256 	1.7241 	1.7544 
PARP11	1	2	1	0	1.1628 	2.3256 	1.7241 	0.0000 
CCND2	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
C12orf5	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
FGF23	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
FGF6	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
C12orf4	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
RAD51AP1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
DYRK4	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
AKAP3	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
NDUFA9	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
RP11-234B24.2	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
GALNT8	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
KCNA6	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
KCNA1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
KCNA5	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
NTF3	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
ANO2	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
VWF	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CD9	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
PLEKHG6	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
TNFRSF1A	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
SCNN1A	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
LTBR	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CD27-AS1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CD27	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
TAPBPL	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
VAMP1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
MRPL51	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
NCAPD2	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
SCARNA10	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
GAPDH	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
IFFO1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
NOP2	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CHD4	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
SCARNA11	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
LPAR5	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
ACRBP	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
ING4	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
ZNF384	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
PIANP	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
COPS7A	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
MLF2	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
PTMS	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
LAG3	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CD4	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
GPR162	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
LEPREL2	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
GNB3	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CDCA3	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
USP5	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
SPSB2	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
TPI1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
DSTNP2	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
ENO2	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
LRRC23	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
RPL13P5	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
ATN1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
C12orf57	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
PTPN6	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
MIR141	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
MIR200C	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
PHB2	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
SCARNA12	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
EMG1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
LPCAT3	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
C1S	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
C1R	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
C1RL	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
C1RL-AS1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
RBP5	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CLSTN3	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
PEX5	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
ACSM4	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CD163L1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CD163	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
APOBEC1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
GDF3	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
DPPA3	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CLEC4C	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
NANOGNB	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
NANOG	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
SLC2A14	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
SLC2A3	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
FOXJ2	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
C3AR1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
NECAP1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CLEC4A	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
POU5F1P3	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
FAM66C	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
FAM86FP	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
FAM90A1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
LINC00937	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
ZNF705A	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CLEC6A	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CLEC4D	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
CLEC4E	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
AICDA	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
MFAP5	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
RIMKLB	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
A2ML1	2	1	1	1	2.3256 	1.1628 	1.7241 	1.7544 
PHC1	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
M6PR	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
KLRG1	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
LINC00612	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
A2M-AS1	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
A2M	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
PZP	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
A2MP1	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
LINC00987	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
MIR1244-1|chr12	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
MIR1244-2|chr12	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
hsa-mir-1244-3	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
DDX12P	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
LOC642846	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
KLRB1	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
LOC374443	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
CLEC2D	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
CLECL1	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
CD69	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
KLRF1	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
CLEC2B	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
KLRF2	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
CLEC2A	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
AC091814.2	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
CLEC12A	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
CLEC1B	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
CLEC12B	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
CLEC9A	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
CLEC1A	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
CLEC7A	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
OLR1	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
TMEM52B	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
GABARAPL1	1	1	1	1	1.1628 	1.1628 	1.7241 	1.7544 
KLRD1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
KLRC4-KLRK1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
KLRK1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
KLRC4	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
KLRC1	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
KLRC2	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
KLRC3	1	1	1	0	1.1628 	1.1628 	1.7241 	0.0000 
KLRAP1	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
MAGOHB	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
STYK1	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
YBX3	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
TAS2R7	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
TAS2R8	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
TAS2R9	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
TAS2R10	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
PRH1-PRR4	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
PRR4	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
PRH1	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
TAS2R13	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
PRH2	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
TAS2R14	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
TAS2R50	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
TAS2R20	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
LOC100129361	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
TAS2R19	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
TAS2R30	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
TAS2R31	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
TAS2R42	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
TAS2R43	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
TAS2R46	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
PRB3	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
PRB4	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
PRB1	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
PRB2	1	0	1	0	1.1628 	0.0000 	1.7241 	0.0000 
RP11-434C1.1	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
ETV6	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
RNU6-19P|chr12	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
BCL2L14	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
LRP6	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
MANSC1	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
LOH12CR2	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
LOH12CR1	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
DUSP16	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
CREBL2	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
GPR19	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
CDKN1B	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
APOLD1	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
MIR613	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
DDX47	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
RPL13AP20	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
GPRC5A	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
GPRC5D	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
GSG1	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
HEBP1	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
HTR7P1	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
KIAA1467	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
MIR614	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
RP11-392P7.6	0	0	1	0	0.0000 	0.0000 	1.7241 	0.0000 
